caseid,start_timestamp,end_timestamp,creator,variant,variant_index,Activity,user
189232,2011-11-28T08:45:14.203,2011-11-28T08:50:26.019,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,NOT_SET
189232,2011-11-28T09:54:17.768,2011-11-28T09:56:48.829,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,10909
189232,2011-11-28T12:45:55.118,2011-11-28T12:49:26.623,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,10861
189232,2011-11-28T16:07:16.619,2011-11-28T16:07:24.46,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,11119
189232,2011-11-28T16:09:47.867,2011-11-28T16:09:58.372,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,NOT_SET
189232,2011-11-28T16:17:25.635,2011-11-28T16:25:13.723,Fluxicon Disco, Variant 21,21, W_Completeren aanvraag,10889
189244,2011-11-28T08:31:47.84,2011-11-28T08:38:25.338,Fluxicon Disco, Variant 9,9, W_Completeren aanvraag,10909
189244,2011-11-28T08:38:41.261,2011-11-28T08:39:02.664,Fluxicon Disco, Variant 9,9, W_Nabellen offertes,10909
189244,2011-12-02T08:51:17.432,2011-12-02T08:51:37.1,Fluxicon Disco, Variant 9,9, W_Nabellen offertes,11259
189244,2011-12-06T14:31:37.487,2011-12-06T14:43:38.851,Fluxicon Disco, Variant 9,9, W_Valideren aanvraag,10138
189247,2011-11-28T08:13:51.123,2011-11-28T08:16:37.338,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,11009
189253,2011-11-28T09:00:19.206,2011-11-28T09:05:23.133,Fluxicon Disco, Variant 5,5, W_Completeren aanvraag,NOT_SET
189253,2011-11-28T11:23:06.753,2011-11-28T11:29:59.28,Fluxicon Disco, Variant 5,5, W_Completeren aanvraag,NOT_SET
189262,2011-11-28T09:14:53.264,2011-11-28T09:26:12.09,Fluxicon Disco, Variant 1806,1806, W_Completeren aanvraag,10909
189262,2011-11-28T09:26:28.469,2011-11-28T09:27:14.15,Fluxicon Disco, Variant 1806,1806, W_Nabellen offertes,10909
189262,2011-11-28T09:27:22.875,2011-11-28T09:30:17.917,Fluxicon Disco, Variant 1806,1806, W_Nabellen offertes,10909
189262,2011-11-28T09:30:35.488,2011-11-28T09:30:50.162,Fluxicon Disco, Variant 1806,1806, W_Nabellen offertes,10909
189262,2011-12-05T15:49:35.637,2011-12-05T15:52:58.01,Fluxicon Disco, Variant 1806,1806, W_Nabellen offertes,NOT_SET
189262,2011-12-07T09:45:38.353,2011-12-07T09:45:50.411,Fluxicon Disco, Variant 1806,1806, W_Nabellen offertes,10899
189262,2011-12-09T14:06:33.733,2011-12-09T15:07:02.864,Fluxicon Disco, Variant 1806,1806, W_Valideren aanvraag,10809
189262,2011-12-09T15:42:11.174,2011-12-09T15:42:14.228,Fluxicon Disco, Variant 1806,1806, W_Nabellen incomplete dossiers,11002
189262,2011-12-09T15:43:44.5,2011-12-09T15:43:46.029,Fluxicon Disco, Variant 1806,1806, W_Nabellen incomplete dossiers,11121
189262,2011-12-09T15:45:04.003,2011-12-09T15:45:05.309,Fluxicon Disco, Variant 1806,1806, W_Nabellen incomplete dossiers,11002
189262,2011-12-09T15:46:56.149,2011-12-09T15:46:57.426,Fluxicon Disco, Variant 1806,1806, W_Nabellen incomplete dossiers,11121
189262,2011-12-09T15:48:52.921,2011-12-09T15:48:54.355,Fluxicon Disco, Variant 1806,1806, W_Nabellen incomplete dossiers,10932
189262,2011-12-09T17:11:44.232,2011-12-09T17:11:45.812,Fluxicon Disco, Variant 1806,1806, W_Nabellen incomplete dossiers,10913
189262,2011-12-09T17:14:10.6,2011-12-09T17:18:50.573,Fluxicon Disco, Variant 1806,1806, W_Nabellen incomplete dossiers,10913
189262,2011-12-10T09:10:53.701,2011-12-10T09:13:04.86,Fluxicon Disco, Variant 1806,1806, W_Nabellen incomplete dossiers,10913
189262,2011-12-12T09:45:05.761,2011-12-12T09:50:00.366,Fluxicon Disco, Variant 1806,1806, W_Nabellen incomplete dossiers,NOT_SET
189262,2011-12-12T11:30:37.104,2011-12-12T11:31:03.424,Fluxicon Disco, Variant 1806,1806, W_Nabellen incomplete dossiers,10899
189262,2011-12-12T12:49:21.339,2011-12-12T13:07:39.172,Fluxicon Disco, Variant 1806,1806, W_Valideren aanvraag,10809
189262,2011-12-12T13:08:00.535,2011-12-12T13:09:10.116,Fluxicon Disco, Variant 1806,1806, W_Nabellen incomplete dossiers,10809
189265,2011-11-28T08:54:44.575,2011-11-28T09:03:47.828,Fluxicon Disco, Variant 1807,1807, W_Completeren aanvraag,10909
189265,2011-11-28T09:04:00.778,2011-11-28T09:04:47.916,Fluxicon Disco, Variant 1807,1807, W_Nabellen offertes,10909
189265,2011-12-05T09:13:43.692,2011-12-05T09:13:55.021,Fluxicon Disco, Variant 1807,1807, W_Nabellen offertes,11259
189265,2011-12-07T09:09:12.898,2011-12-07T09:29:14.663,Fluxicon Disco, Variant 1807,1807, W_Valideren aanvraag,10972
189265,2011-12-07T09:36:30.921,2011-12-07T10:09:13.815,Fluxicon Disco, Variant 1807,1807, W_Nabellen incomplete dossiers,11189
189265,2011-12-07T15:30:55.481,2011-12-08T05:15:05.067,Fluxicon Disco, Variant 1807,1807, W_Nabellen incomplete dossiers,10972
189265,2011-12-08T13:42:07.498,2011-12-08T13:42:58.277,Fluxicon Disco, Variant 1807,1807, W_Nabellen incomplete dossiers,10899
189265,2011-12-08T13:43:43.734,2011-12-08T13:49:18.079,Fluxicon Disco, Variant 1807,1807, W_Valideren aanvraag,10899
189265,2011-12-08T15:18:29.356,2011-12-08T15:21:36.317,Fluxicon Disco, Variant 1807,1807, W_Valideren aanvraag,10972
189271,2011-11-28T08:17:34.939,2011-11-28T08:22:45.694,Fluxicon Disco, Variant 8,8, W_Afhandelen leads,11009
189271,2011-11-28T09:19:54.516,2011-11-28T09:23:59.266,Fluxicon Disco, Variant 8,8, W_Completeren aanvraag,10910
189271,2011-11-28T12:39:16.839,2011-11-28T12:40:06.169,Fluxicon Disco, Variant 8,8, W_Completeren aanvraag,10861
189271,2011-11-28T17:26:39.11,2011-11-28T17:37:13.404,Fluxicon Disco, Variant 8,8, W_Completeren aanvraag,10861
189274,2011-11-28T09:05:33.955,2011-11-28T09:13:33.524,Fluxicon Disco, Variant 5,5, W_Completeren aanvraag,NOT_SET
189274,2011-11-28T09:13:48.848,2011-11-28T09:14:36.134,Fluxicon Disco, Variant 5,5, W_Completeren aanvraag,NOT_SET
189280,2011-11-28T08:22:52.493,2011-11-28T08:26:43.946,Fluxicon Disco, Variant 1808,1808, W_Afhandelen leads,11009
189280,2011-11-28T09:28:24.896,2011-11-28T09:30:59.637,Fluxicon Disco, Variant 1808,1808, W_Completeren aanvraag,10910
189280,2011-11-28T12:54:14.039,2011-11-28T13:02:09.844,Fluxicon Disco, Variant 1808,1808, W_Completeren aanvraag,10932
189280,2011-11-28T13:02:45.179,2011-11-28T13:04:41.662,Fluxicon Disco, Variant 1808,1808, W_Nabellen offertes,10932
189280,2011-12-06T09:54:48.434,2011-12-06T10:08:42.075,Fluxicon Disco, Variant 1808,1808, W_Nabellen offertes,10910
189280,2011-12-06T10:36:45.788,2011-12-06T10:37:54.163,Fluxicon Disco, Variant 1808,1808, W_Nabellen offertes,11049
189280,2011-12-08T08:53:43.203,2011-12-08T09:22:20.958,Fluxicon Disco, Variant 1808,1808, W_Valideren aanvraag,10809
189280,2011-12-08T10:01:07.149,2011-12-08T10:07:26.004,Fluxicon Disco, Variant 1808,1808, W_Nabellen incomplete dossiers,11189
189280,2011-12-12T17:51:10.843,2011-12-12T17:51:23.937,Fluxicon Disco, Variant 1808,1808, W_Nabellen incomplete dossiers,10861
189280,2011-12-13T13:45:50.709,2011-12-13T13:46:14.258,Fluxicon Disco, Variant 1808,1808, W_Nabellen incomplete dossiers,10809
189280,2011-12-14T08:45:55.926,2011-12-14T08:46:11.062,Fluxicon Disco, Variant 1808,1808, W_Nabellen incomplete dossiers,10910
189280,2011-12-14T10:15:44.087,2011-12-14T10:16:54.118,Fluxicon Disco, Variant 1808,1808, W_Nabellen incomplete dossiers,11259
189280,2011-12-14T12:21:38.683,2011-12-14T12:39:26.905,Fluxicon Disco, Variant 1808,1808, W_Valideren aanvraag,10809
189280,2011-12-14T14:52:34.818,2011-12-14T15:10:09.654,Fluxicon Disco, Variant 1808,1808, W_Nabellen incomplete dossiers,11189
189280,2011-12-14T15:28:29.265,2011-12-14T15:54:11.579,Fluxicon Disco, Variant 1808,1808, W_Nabellen incomplete dossiers,10931
189280,2011-12-15T07:56:17.786,2011-12-15T08:13:32.133,Fluxicon Disco, Variant 1808,1808, W_Nabellen incomplete dossiers,10899
189286,2011-11-28T09:05:10.845,2011-11-28T09:12:58.935,Fluxicon Disco, Variant 210,210, W_Completeren aanvraag,10909
189286,2011-11-28T09:20:57.789,2011-11-28T09:22:20.411,Fluxicon Disco, Variant 210,210, W_Nabellen offertes,10909
189286,2011-12-06T08:44:24.623,2011-12-06T08:51:43.777,Fluxicon Disco, Variant 210,210, W_Nabellen offertes,NOT_SET
189286,2011-12-08T09:01:30.178,2011-12-08T09:01:52.544,Fluxicon Disco, Variant 210,210, W_Nabellen offertes,11049
189286,2011-12-12T08:59:17.88,2011-12-12T09:11:02.338,Fluxicon Disco, Variant 210,210, W_Valideren aanvraag,10609
189286,2011-12-12T09:27:37.467,2011-12-12T09:39:44.319,Fluxicon Disco, Variant 210,210, W_Nabellen incomplete dossiers,NOT_SET
189286,2011-12-13T13:48:58.766,2011-12-13T13:49:43.581,Fluxicon Disco, Variant 210,210, W_Nabellen incomplete dossiers,10809
189286,2011-12-14T08:46:15.343,2011-12-14T08:46:26.951,Fluxicon Disco, Variant 210,210, W_Nabellen incomplete dossiers,10910
189286,2011-12-15T09:10:26.639,2011-12-15T09:11:34.567,Fluxicon Disco, Variant 210,210, W_Nabellen incomplete dossiers,11259
189286,2011-12-15T09:58:11.692,2011-12-15T10:28:55.528,Fluxicon Disco, Variant 210,210, W_Valideren aanvraag,10609
189289,2011-11-28T08:24:12.004,2011-11-28T08:25:28.205,Fluxicon Disco, Variant 4,4, W_Afhandelen leads,10910
189289,2011-11-28T08:44:41.268,2011-11-28T08:45:04.884,Fluxicon Disco, Variant 4,4, W_Afhandelen leads,10910
189292,2011-11-28T09:15:07.46,2011-11-28T09:31:19.696,Fluxicon Disco, Variant 18,18, W_Completeren aanvraag,NOT_SET
189292,2011-11-28T09:34:18.595,2011-11-28T09:35:57.393,Fluxicon Disco, Variant 18,18, W_Nabellen offertes,NOT_SET
189292,2011-12-06T08:53:26.508,2011-12-06T08:59:30.063,Fluxicon Disco, Variant 18,18, W_Nabellen offertes,NOT_SET
189292,2011-12-07T18:42:45.323,2011-12-07T18:48:24.474,Fluxicon Disco, Variant 18,18, W_Nabellen offertes,11119
189292,2011-12-12T07:53:19.599,2011-12-12T07:54:27.852,Fluxicon Disco, Variant 18,18, W_Nabellen offertes,11049
189301,2011-11-28T11:00:29.7,2011-11-28T11:10:47.125,Fluxicon Disco, Variant 18,18, W_Completeren aanvraag,10932
189301,2011-12-06T09:29:15.556,2011-12-06T09:31:29.807,Fluxicon Disco, Variant 18,18, W_Nabellen offertes,10910
189301,2011-12-07T18:43:17.275,2011-12-07T18:48:11.88,Fluxicon Disco, Variant 18,18, W_Nabellen offertes,10881
189301,2011-12-08T17:31:05.052,2011-12-08T17:32:23.431,Fluxicon Disco, Variant 18,18, W_Nabellen offertes,10861
189301,2011-12-09T17:36:15.123,2011-12-09T17:38:58.461,Fluxicon Disco, Variant 18,18, W_Nabellen offertes,11201
189304,2011-11-28T08:26:48.875,2011-11-28T08:29:51.859,Fluxicon Disco, Variant 15,15, W_Afhandelen leads,11009
189304,2011-11-28T11:12:23.389,2011-11-28T11:12:31.49,Fluxicon Disco, Variant 15,15, W_Completeren aanvraag,NOT_SET
189304,2011-11-28T11:26:52.479,2011-11-28T11:29:07.595,Fluxicon Disco, Variant 15,15, W_Completeren aanvraag,10932
189304,2011-11-28T19:14:54.527,2011-11-28T19:15:00.93,Fluxicon Disco, Variant 15,15, W_Completeren aanvraag,11119
189304,2011-11-28T19:21:40.124,2011-11-28T19:34:13.69,Fluxicon Disco, Variant 15,15, W_Completeren aanvraag,10889
189316,2011-11-28T08:29:56.436,2011-11-28T08:34:44.439,Fluxicon Disco, Variant 138,138, W_Afhandelen leads,11009
189316,2011-11-28T10:28:12.828,2011-11-28T10:46:07.078,Fluxicon Disco, Variant 138,138, W_Completeren aanvraag,10910
189316,2011-12-05T08:56:06.811,2011-12-05T08:56:23.551,Fluxicon Disco, Variant 138,138, W_Nabellen offertes,11259
189316,2011-12-06T15:23:44.344,2011-12-06T15:23:59.576,Fluxicon Disco, Variant 138,138, W_Valideren aanvraag,10809
189316,2011-12-07T10:11:16.053,2011-12-07T10:22:32.869,Fluxicon Disco, Variant 138,138, W_Valideren aanvraag,10138
189331,2011-11-28T09:31:36.041,2011-11-28T09:32:59.301,Fluxicon Disco, Variant 45,45, W_Completeren aanvraag,NOT_SET
189331,2011-11-28T12:40:14.087,2011-11-28T12:41:25.991,Fluxicon Disco, Variant 45,45, W_Completeren aanvraag,10861
189331,2011-11-28T17:30:24.065,2011-11-28T17:39:17.047,Fluxicon Disco, Variant 45,45, W_Completeren aanvraag,11119
189331,2011-12-06T10:33:04.587,2011-12-06T10:35:41.307,Fluxicon Disco, Variant 45,45, W_Nabellen offertes,NOT_SET
189331,2011-12-08T09:31:37.482,2011-12-08T09:31:47.444,Fluxicon Disco, Variant 45,45, W_Nabellen offertes,10899
189331,2011-12-12T09:03:40.697,2011-12-12T09:11:08.366,Fluxicon Disco, Variant 45,45, W_Valideren aanvraag,10972
189334,2011-11-28T08:45:53.424,2011-11-28T08:47:48.355,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,11009
189340,2011-11-28T08:48:07.424,2011-11-28T08:50:13.996,Fluxicon Disco, Variant 59,59, W_Afhandelen leads,11009
189340,2011-11-28T11:20:31.466,2011-11-28T11:22:13.633,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,10910
189340,2011-11-28T12:57:44.541,2011-11-28T12:58:33.681,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,10861
189340,2011-11-28T17:42:01.319,2011-11-28T17:42:55.259,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,10861
189340,2011-11-29T18:03:18.844,2011-11-29T18:04:49.966,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,10914
189340,2011-11-30T14:01:18.441,2011-11-30T14:01:25.188,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,11001
189340,2011-11-30T19:23:57.341,2011-11-30T19:25:52.616,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,10881
189340,2011-12-01T09:45:50.046,2011-12-01T09:59:58.104,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,11179
189349,2011-11-28T09:36:31.628,2011-11-28T09:38:24.577,Fluxicon Disco, Variant 22,22, W_Completeren aanvraag,NOT_SET
189349,2011-11-28T14:06:11.478,2011-11-28T14:06:20.357,Fluxicon Disco, Variant 22,22, W_Completeren aanvraag,NOT_SET
189349,2011-11-28T14:24:52.872,2011-11-28T14:28:05.351,Fluxicon Disco, Variant 22,22, W_Completeren aanvraag,NOT_SET
189349,2011-11-28T17:48:31.803,2011-11-28T17:49:34.436,Fluxicon Disco, Variant 22,22, W_Completeren aanvraag,NOT_SET
189349,2011-11-29T10:16:44.264,2011-11-29T10:18:22.741,Fluxicon Disco, Variant 22,22, W_Completeren aanvraag,10910
189358,2011-11-28T08:50:26.09,2011-11-28T08:54:07.796,Fluxicon Disco, Variant 59,59, W_Afhandelen leads,11009
189358,2011-11-28T11:22:58.617,2011-11-28T11:24:22.686,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,10910
189358,2011-11-28T12:58:04.659,2011-11-28T12:58:16.547,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,10910
189358,2011-11-28T13:15:35.452,2011-11-28T13:15:50.034,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,NOT_SET
189358,2011-11-28T13:27:11.538,2011-11-28T14:15:54.087,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,10910
189358,2011-11-28T14:20:35.896,2011-11-28T14:22:25.264,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,NOT_SET
189358,2011-11-28T16:25:52.349,2011-11-28T17:32:44.973,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,NOT_SET
189358,2011-11-28T17:52:43.005,2011-11-28T17:57:20.59,Fluxicon Disco, Variant 59,59, W_Completeren aanvraag,10861
189364,2011-11-28T08:54:15.027,2011-11-28T08:59:08.692,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,11009
189367,2011-11-28T08:59:06.257,2011-11-28T08:59:14.666,Fluxicon Disco, Variant 1811,1811, W_Beoordelen fraude,10188
189367,2011-11-28T08:59:27.656,2011-11-28T08:59:33.085,Fluxicon Disco, Variant 1811,1811, W_Beoordelen fraude,10188
189367,2011-11-28T12:31:25.797,2011-11-28T12:32:35.497,Fluxicon Disco, Variant 1811,1811, W_Beoordelen fraude,10188
189367,2011-11-28T12:35:31.213,2011-11-28T12:35:32.016,Fluxicon Disco, Variant 1811,1811, W_Beoordelen fraude,10188
189367,2011-11-28T12:37:00.472,2011-11-28T12:37:01.259,Fluxicon Disco, Variant 1811,1811, W_Beoordelen fraude,10188
189367,2011-11-28T14:31:13.671,2011-11-28T14:31:24.122,Fluxicon Disco, Variant 1811,1811, W_Beoordelen fraude,10188
189373,2011-11-28T08:57:27.447,2011-11-28T09:01:07.246,Fluxicon Disco, Variant 55,55, W_Afhandelen leads,10910
189373,2011-11-28T11:30:47.883,2011-11-28T11:34:00.161,Fluxicon Disco, Variant 55,55, W_Completeren aanvraag,NOT_SET
189373,2011-11-28T13:00:20.348,2011-11-28T13:09:17.626,Fluxicon Disco, Variant 55,55, W_Completeren aanvraag,10861
189373,2011-11-28T13:11:51.709,2011-11-28T13:13:55.874,Fluxicon Disco, Variant 55,55, W_Completeren aanvraag,10910
189373,2011-11-28T13:17:41.54,2011-11-28T13:18:18.148,Fluxicon Disco, Variant 55,55, W_Completeren aanvraag,NOT_SET
189373,2011-11-28T17:43:38.239,2011-11-28T17:46:31.919,Fluxicon Disco, Variant 55,55, W_Completeren aanvraag,10861
189373,2011-11-28T18:09:30.385,2011-11-28T18:10:53.563,Fluxicon Disco, Variant 55,55, W_Completeren aanvraag,10861
189373,2011-11-29T18:07:15.375,2011-11-29T18:10:41.165,Fluxicon Disco, Variant 55,55, W_Completeren aanvraag,10914
189373,2011-11-30T19:10:52.643,2011-11-30T19:15:38.298,Fluxicon Disco, Variant 55,55, W_Completeren aanvraag,11180
189373,2011-11-30T19:15:44.248,2011-11-30T19:24:45.309,Fluxicon Disco, Variant 55,55, W_Completeren aanvraag,11180
189379,2011-11-28T08:56:09.027,2011-11-28T08:57:23.372,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10910
189382,2011-11-28T08:55:14.129,2011-11-28T08:55:59.625,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10910
189394,2011-11-28T10:18:03.821,2011-11-28T10:23:10.276,Fluxicon Disco, Variant 17,17, W_Completeren aanvraag,10909
189394,2011-12-06T09:39:00.421,2011-12-06T09:43:03.536,Fluxicon Disco, Variant 17,17, W_Nabellen offertes,NOT_SET
189400,2011-11-28T08:10:50.465,2011-11-28T08:11:16.654,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10910
189403,2011-11-28T10:33:27.107,2011-11-28T10:33:45.872,Fluxicon Disco, Variant 1815,1815, W_Completeren aanvraag,10909
189403,2011-11-28T11:01:21.12,2011-11-28T11:02:33.515,Fluxicon Disco, Variant 1815,1815, W_Completeren aanvraag,10909
189403,2011-11-28T16:31:02.866,2011-11-28T16:37:07.92,Fluxicon Disco, Variant 1815,1815, W_Completeren aanvraag,11119
189403,2011-11-28T17:50:44.4,2011-11-28T17:51:31.813,Fluxicon Disco, Variant 1815,1815, W_Completeren aanvraag,10861
189403,2011-11-29T10:21:06.039,2011-11-29T10:23:07.213,Fluxicon Disco, Variant 1815,1815, W_Completeren aanvraag,10910
189403,2011-11-29T13:05:01.136,2011-11-29T13:05:49.912,Fluxicon Disco, Variant 1815,1815, W_Completeren aanvraag,10910
189403,2011-11-29T13:50:47.754,2011-11-29T13:57:57.821,Fluxicon Disco, Variant 1815,1815, W_Completeren aanvraag,10910
189403,2011-12-06T09:49:45.319,2011-12-06T09:52:23.043,Fluxicon Disco, Variant 1815,1815, W_Nabellen offertes,11049
189403,2011-12-08T10:32:23.964,2011-12-08T11:04:54.358,Fluxicon Disco, Variant 1815,1815, W_Valideren aanvraag,10138
189403,2011-12-08T11:42:41.33,2011-12-08T11:49:41.874,Fluxicon Disco, Variant 1815,1815, W_Nabellen incomplete dossiers,11189
189403,2011-12-08T12:41:49.211,2011-12-08T12:43:39.682,Fluxicon Disco, Variant 1815,1815, W_Nabellen incomplete dossiers,10863
189406,2011-11-28T10:49:21.734,2011-11-28T11:12:04.528,Fluxicon Disco, Variant 2,2, W_Completeren aanvraag,NOT_SET
189418,2011-11-28T08:09:01.092,2011-11-28T08:10:46.331,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10910
189421,2011-11-28T08:07:43.189,2011-11-28T08:08:56.17,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10910
189424,2011-11-28T08:05:47.715,2011-11-28T08:07:36.064,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10910
189427,2011-11-28T08:04:53.585,2011-11-28T08:05:43.709,Fluxicon Disco, Variant 99,99, W_Afhandelen leads,10910
189427,2011-11-28T09:57:09.69,2011-11-28T10:08:00.526,Fluxicon Disco, Variant 99,99, W_Completeren aanvraag,10909
189427,2011-11-28T10:24:11.019,2011-11-28T10:27:22.271,Fluxicon Disco, Variant 99,99, W_Completeren aanvraag,10910
189427,2011-11-28T11:33:45.846,2011-11-28T11:36:49.686,Fluxicon Disco, Variant 99,99, W_Completeren aanvraag,10910
189427,2011-12-06T09:27:33.56,2011-12-06T09:35:56.632,Fluxicon Disco, Variant 99,99, W_Nabellen offertes,11189
189427,2011-12-07T19:07:00.828,2011-12-07T19:09:25.036,Fluxicon Disco, Variant 99,99, W_Nabellen offertes,11119
189433,2011-11-28T08:03:02.58,2011-11-28T08:03:30.772,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10910
189439,2011-11-28T08:01:16.034,2011-11-28T08:02:58.902,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10910
189442,2011-11-28T09:03:30.933,2011-11-28T09:12:02.06,Fluxicon Disco, Variant 376,376, W_Completeren aanvraag,10910
189442,2011-12-05T10:56:24.443,2011-12-05T11:02:18.853,Fluxicon Disco, Variant 376,376, W_Nabellen offertes,10809
189442,2011-12-06T16:21:41.136,2011-12-06T16:25:59.213,Fluxicon Disco, Variant 376,376, W_Nabellen offertes,11181
189442,2011-12-07T09:32:14.914,2011-12-07T09:32:26.871,Fluxicon Disco, Variant 376,376, W_Nabellen offertes,10899
189442,2011-12-09T06:48:20.474,2011-12-09T06:59:08.589,Fluxicon Disco, Variant 376,376, W_Valideren aanvraag,10609
189442,2011-12-09T08:10:55.868,2011-12-09T08:25:08.039,Fluxicon Disco, Variant 376,376, W_Nabellen incomplete dossiers,10932
189442,2011-12-09T08:29:46.033,2011-12-09T08:30:01.409,Fluxicon Disco, Variant 376,376, W_Nabellen incomplete dossiers,10932
189442,2011-12-09T08:32:11.782,2011-12-09T08:37:59.613,Fluxicon Disco, Variant 376,376, W_Nabellen incomplete dossiers,10609
189451,2011-11-28T08:48:12.659,2011-11-28T09:33:37.834,Fluxicon Disco, Variant 230,230, W_Completeren aanvraag,10932
189451,2011-11-28T09:34:34.666,2011-11-28T09:36:00.788,Fluxicon Disco, Variant 230,230, W_Completeren aanvraag,10932
189451,2011-11-28T11:08:54.919,2011-11-28T11:09:02.475,Fluxicon Disco, Variant 230,230, W_Completeren aanvraag,10910
189451,2011-11-28T11:31:23.495,2011-11-28T11:31:44.479,Fluxicon Disco, Variant 230,230, W_Completeren aanvraag,10932
189451,2011-11-28T12:31:02.284,2011-11-28T12:43:52.297,Fluxicon Disco, Variant 230,230, W_Completeren aanvraag,NOT_SET
189451,2011-12-01T08:15:15.983,2011-12-01T08:20:42.205,Fluxicon Disco, Variant 230,230, W_Nabellen offertes,10910
189451,2011-12-07T09:18:40.641,2011-12-07T09:18:56.9,Fluxicon Disco, Variant 230,230, W_Nabellen offertes,10899
189451,2011-12-09T14:20:47.191,2011-12-09T14:30:26.226,Fluxicon Disco, Variant 230,230, W_Valideren aanvraag,10972
189451,2011-12-09T14:33:40.162,2011-12-09T14:44:13.258,Fluxicon Disco, Variant 230,230, W_Valideren aanvraag,10972
189454,2011-11-28T10:21:57.402,2011-11-28T10:22:16.293,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10910
189460,2011-11-28T10:19:38.813,2011-11-28T10:21:51.046,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10910
189469,2011-11-28T11:05:37.364,2011-11-28T11:07:21.986,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10910
189484,2011-11-28T10:57:12.02,2011-11-28T11:02:42.598,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10910
189487,2011-11-28T10:56:40.497,2011-11-28T10:57:05.948,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,10910
189499,2011-11-28T15:07:35.837,2011-11-28T15:07:42.348,Fluxicon Disco, Variant 35,35, W_Beoordelen fraude,10188
189499,2011-11-29T07:31:36.251,2011-11-29T07:32:05.629,Fluxicon Disco, Variant 35,35, W_Beoordelen fraude,10188
189505,2011-11-28T11:59:01.35,2011-11-29T05:15:10.177,Fluxicon Disco, Variant 5,5, W_Completeren aanvraag,11121
189505,2011-11-29T08:22:12.221,2011-11-29T08:29:17.41,Fluxicon Disco, Variant 5,5, W_Completeren aanvraag,10931
189508,2011-11-28T11:32:32.262,2011-11-28T14:15:54.082,Fluxicon Disco, Variant 4,4, W_Afhandelen leads,10910
189508,2011-11-28T14:25:17.012,2011-11-28T14:28:04.35,Fluxicon Disco, Variant 4,4, W_Afhandelen leads,NOT_SET
189517,2011-11-28T11:43:58.854,2011-11-28T11:48:08.236,Fluxicon Disco, Variant 9,9, W_Completeren aanvraag,10910
189517,2011-12-06T09:33:52.481,2011-12-06T09:51:50.398,Fluxicon Disco, Variant 9,9, W_Nabellen offertes,NOT_SET
189517,2011-12-07T09:45:46.538,2011-12-07T09:45:59.986,Fluxicon Disco, Variant 9,9, W_Nabellen offertes,11259
189517,2011-12-09T09:57:18.244,2011-12-09T10:44:51.115,Fluxicon Disco, Variant 9,9, W_Valideren aanvraag,10609
189526,2011-11-28T12:19:01.222,2011-11-28T12:23:48.496,Fluxicon Disco, Variant 1,1, W_Afhandelen leads,NOT_SET
189529,2011-11-28T13:41:05.648,2011-11-28T13:42:32.587,Fluxicon Disco, Variant 298,298, W_Completeren aanvraag,NOT_SET
189529,2011-11-28T16:59:34.37,2011-11-28T16:59:40.368,Fluxicon Disco, Variant 298,298, W_Completeren aanvraag,11119
189529,2011-11-28T17:17:26.053,2011-11-28T17:17:32.002,Fluxicon Disco, Variant 298,298, W_Completeren aanvraag,11119
189529,2011-11-28T17:24:24.426,2011-11-28T17:34:44.542,Fluxicon Disco, Variant 298,298, W_Completeren aanvraag,10889
189529,2011-11-28T17:35:05.19,2011-11-28T17:41:50.459,Fluxicon Disco, Variant 298,298, W_Nabellen offertes,10889
